|0000|019|0|01032025|31032025|SUPERMERCADO FRUTILÂNDIA LTDA|04792962000181||MS|283206993|5007901|||A|1|
|0001|0|
|0005|SUPERMERCADO FRUTILÂNDIA LTDA|79170000|RUA THOMAS CACERES|370|SÃO BENTO|SÃO BENTO|6732722600||frutilandia_ms@hotmail.com|
|0100|JAIR PERIN|56425651091|006252O8|||AVENIDA MATO GROSSO|2100||JARDIM DOS ESTADOS|6730265060|6730265060|perin@perincontabil.com.br|5002704|
|0150|CLI1050|GLOBAL PRODUTOS AGOPECUARIOS LTDA|1058|05970600000104||283298502|5007901||DORVALINO DOS SANTOS|2526|CEP: 79.170-000|PE DE CEDRO|
|0150|FORN284|VIVEIRO DE MUDAS NOVA ROMA|1058|73625246000122||282816380|5007901||BR 060|KM389|CEP: 79.170-000|ZONA RURAL|
|0150|FORN286|Nestle Brasil Ltda|1058|60409075046497||284004022|5002704||Av. Guaicurus|3211|CEP: 79.063-080|Universitario|
|0150|FORN31|BRF  S.A|1058|01838723042474||282747150|5002704||BR 163, KM 04|6689|CEP: 79.064-000|CID.MORENA|
|0150|FORN320|BOCCHI ATACADO LTDA - PR|1058|16417108000114||9060100621|4104808||ROD. BR 277 KM 598|0|CEP: 85.804-600|SANTOS DUMONT|
|0150|FORN324|REAL DISTRIBUIDORA E LOGISTICA LTDA 5|1058|03785066000556||283749725|5002902||RUA SEBASTIAO LEAL N 966 SALA 2|966|CEP: 79.540-000|CENTRO|
|0150|FORN326|BOCCHI ATACADO LTDA MS|1058|16417108000386||283884584|5005681||AV CAMPO GRANDE|2071|CEP: 79.980-000|CENTRO|
|0150|FORN329|Regina M. Dorce Eireli|1058|00466115000176||283512067|5002704||FIRMINOPOLIS|046|CEP: 79.064-050|Vila Cidade Morena|
|0150|FORN335|IND E COM DE PRODUTOS ALIMENTICIOS FRUTAP LTDA|1058|00158635000111||212006126115|3506300||CERQUEIRA CESAR|1005|CEP: 18.960-000|JD BERCAM|
|0150|FORN343|ZAELI ALIMENTOS SUL LTDA|1058|02285042001628||284119920|5002704||AV. MINISTRO JOAO ARINOS|6225|CEP: 79.045-005|JARDIM NOROESTE|
|0150|FORN360|ALIMENTOS DALLAS INDUSTRIA E COMERCIO LTDA|1058|03938789000386||283143185|5006002||ROD. BR, 163 KM 366,5|0|CEP: 79.140-000|CENTRO|
|0150|FORN366|LATICINIOS GUAIRA LTDA|1058|04781257000855||284162230|5002704||R JOSE ANACHE|467|CEP: 79.033-050|MATA DO JACINTO|
|0150|FORN378|DALE SORVETES LTDA EPP|1058|07364017000177||283390760|5002704||RUA CAXIAS DO SUL|627|CEP: 79.010-290|CEL ANTONINO|
|0150|FORN390|ARCOM S A|1058|25769266000124||7020270720090|3170206||ROD ANEL VIARIO AYRTON SENNA|2001|CEP: 38.402-329|DIST INDUSTRIAL|
|0150|FORN392|CEREALISTA AGUILERA LTDA - ME|1058|01964109000101||282997407|5002704||R CHARLOTE|971|CEP: 79.083-610|JD. AERO RANCHO|
|0150|FORN393|DISTRIBUIDORA DE FRUTAS RAVANELLO LTDA - ME|1058|28912634000130||284257303|5002704||RUA ANTONIO RAHE|680|CEP: 79.033-580|MATA DO JACINTO|
|0150|FORN399|SUPER LIDER DIST. DE CARNES LTDA EPP|1058|17569268000141||283852976|5003488||RUA PRINCIPAL|S/N|CEP: 79.215-000 - ASSE.PAULO FREI|CENTRO|
|0150|FORN402|QUALI FRIOS|1058|19119540000117||283915609|5002704||RUA MARAMBAIA|025|CEP: 79.097-090|COPHAVILLA 2|
|0150|FORN403|COM.PROD.ALIM.MONTE VERDE EIRELI|1058|26461092000109||284198897|5008008||DOM AQUINO 129|0|CEP: 79.190-000|CENTRO|
|0150|FORN43|SEARA ALIMENTOS LTDA CAMPO GRANDE|1058|02914460009611||283267178|5002704||SETE|2596|CEP: 79.108-620|LT PL EMP OESTE|
|0150|FORN448|FOKUS DISTRIBUICAO DE ALIMENTOS LTDA|1058|22852342000172||284075051|5002704||AV. MINISTRO JOAO ARINOS|5015|CEP: 79.045-005|JARDIM NOROESTE|
|0150|FORN449|BREAD INDUSTRIA DE ALIMENTOS LTDA|1058|07023331000196||283331488|5002704||AV SOLON PADILHA|3313|CEP: 79.108-610|POLO EMPRESARIAL DO OESTE|
|0150|FORN453|RAMAO MARQUES DAUZACKER NETO|1058|36838144000169||284473081|5003702||ROD BR 163 S/N|S/N|CEP: 79.862-000|VILA SAO PEDRO|
|0150|FORN454|CASA DA SEMENTE COMERCIO E SERVICOS LTDA - EPP|1058|11162527000139||283548770|5002704||RUA ANTONIO RAHE|680|CEP: 79.033-900|BAIRRO MATA DO JACINTO II|
|0150|FORN461|SDB COMERCIO DE ALIMENTOS LTDA|1058|09477652011201||284531340|5002704||AV. FRIDA PUXIAN|501|CEP: 79.060-700|UNIVERSITARIO|
|0150|FORN471|SILVA E PENHA LTDA - ME|1058|11246263000100||283543540|5003702||RUA JAIME MOREIRA|662|CEP: 79.841-120|JARDIM JOAO PAULO II|
|0150|FORN472|AMER FARHAT EIRELI|1058|22780335000102||284070750|5000856||FAZ BEIRUT|S/N|CEP: 79.785-000|ZONA RURAL|
|0150|FORN473|GODOY E SOUZA LTDA|1058|12826990000109||284415260|5004502||R JUSCELINO K. DE OLIVEIRA|1190|CEP: 79.890-000|VL BOM JESUS1|
|0150|FORN479|BRESOLIN E CHIAPETTI COMERCIO DE ERVA MATE LTDA|1058|40822908000103||284579157|5002704||RUA PAVUNA|27|CEP: 79.003-022|ITANHANGA PARK|
|0150|FORN495|VICTORINO & CIA LTDA ME|1058|10234754000160||283480564|5002704||RUA DAS HORTENCIAS|145|CEP: 79.080-600|JOCKEY CLUB|
|0150|FORN499|DISTRIBUIDORA MODENUTI SP|1058|01611823000116||637072604111|3548906||RUA JOS? ZANETTI|111|CEP: 13.573-400|CEAT|
|0150|FORN503|FRANCA COMERCIAL DE ALIMENTOS LTDA|1058|02298030000313||284727180|5002704||JOAQUIM MURTINHO|2903|CEP: 79.040-272|CHACARA CACHOEIRA|
|0150|FORN51|LOPES BAY LTDA ME|1058|03216287000180||283354364|5002704||CLINEU DA COSTA MORAES|361|CEP: 79.092-060|JARDIM LEBLON|
|0150|FORN528|MADUREIRA HORTIFRUTI LTDA|1058|37432938000190||284632139|5002704||RUA ANTONIO RAHE|680|CEP: 79.033-580|RESIDENCIAL SOTER|
|0150|FORN529|RRX COMERCIO DE CARNES EIRELI|1058|16575918000107||283806290|5005400||ROD. MINIANEL, DIREITA ESTRDA VICINAL|S/N|CEP: 79.150-000|ZONA RURAL|
|0150|FORN534|DU GALO COMERCIO DE ALIMENTOS E TRANSPORTES LTDA|1058|51747543000108||284868175|5002704||RUA JORGE PEDRO BEDOGLIM|1083|CEP: 79.034-240|PARQUE DOS NOVOS ESTADOS|
|0150|FORN536|DONNA DISTRIBUIDORA LTDA - EPP|1058|52238099000168||284882313|5002704||AV. BANDEIRANTES|3934|CEP: 79.006-000|VL BANDEIRANTES|
|0150|FORN537|JOSE ALMEIDA AMORIM FILHO ME|1058|13893956000101||283983590|5002704||RUA SERRA DE MARACAJU|378|CEP: 79.013-420|JARDIM TALISMA|
|0150|FORN539|HM COMERCIO DE HORTIFRUTIGRANJEIROS LTDA|1058|37307794000140||284493627|5002704||RUA ANTONIO RAHE|680|CEP: 79.023-815|RESIDENCIAL SOTER|
|0150|FORN551|CASA DO MORANGO COMERCIO DE HORTIFRUTIGRANJEIROS LTDA|1058|34335340000195||284410896|5002704||ANTONIO RAHE|680|CEP: 79.033-900|MATA DO JACINTO 3|
|0150|FORN561|JC DISTRIBUICAO LOGISTICA IMP. E EXP. DE PRODUTOS.IND.S/A|1058|06314327001609||284933171|5002704||AVENIDA GURY MARQUES N.6453|0|CEP: 79.064-000|VILA CIDADE MORENA|
|0150|FORN562|COMERCIO DE ALIMENTOS LGS EIRELI - EPP|1058|23651812000100||284186031|5002704||AV. MONTE CASTELO|1140|CEP: 79.011-540|MONTE CASTELO|
|0150|FORN563|ABV COMERCIO DE ALIMENTOS LTDA|1058|04757459002562||284159964|5007901||AVENIDA DORVALINO DOS SANTOS|1575|CEP: 79.170-000|CENTRO|
|0150|FORN564|JOSIANE GUIMARAES COSTA LTDA|1058|26441236000157||289531748|5002704||AVENIDA DOS CAFEZAIS|2175|CEP: 79.073-000|JARDIM CENTRO OESTE|
|0150|FORN568|FORTY FRUTAS COMERCIO DE HORTIFRUTI LTDA|1058|47525998000101||284741086|5002704||RUA LUIS CARLOS PETTENGIL|92|CEP: 79.033-360|BAIRRO MATA DO JACINTO|
|0150|FORN569|CLODOALDO SEVERINO SOUSA|1058|09317790000108||283488930|5002704||RUA PARA|1163|CEP: 79.094-590|VILA SAO JORGE DA LAGOA|
|0150|FORN570|CLODOALDO MACHADO DE ALMEIDA|1058|07196123000199||283348305|5002704||AVENIDA ARMANDO SILVESTRINI|141|CEP: 79.108-640|POLO EMPRESARIAL OESTE|
|0150|FORN571|MARCIO MARQUES ROSA|1058||93145101153||5003488||SITIO SAO PAULO|S/N|CEP: 79.215-000|ZONA RURAL|
|0150|FORN6|DIST.DE PROD.ALIMEN.DISBOM LTDA|1058|00121362000130||282848703|5002704||DA CAPITAL|772|CEP: 79.022-180|VILA MARGARIDA|
|0150|FORN72|CEREALISTA SILVA E CAMPOS LTDA|1058|04457788000110||283182474|5002704||ANTONIO RAHE|S/N|CEP: 79.033-580|MATA DO JACINTO|
|0150|FORN75|ELIO PEREZ GARCIA ME|1058|04658030000140||283493011|5002704||ANTONIO RAHE|680|CEP: 79.033-580|MATA DO JACINTO|
|0190|BD|BALDE|
|0190|CX|CAIXA|
|0190|DZ|DUZIA|
|0190|KG|KILOGRAMA|
|0190|LA|LATA|
|0190|LT|LITRO|
|0190|PC|PACOTE|
|0190|PT|POTE|
|0190|PÇ|PEÇA|
|0190|UN|UNIDADE|
|0200|PROD10127|SABONETE TURMA MONICA 75G CAMOMILA|7896018700789||UN|00|34011190||34||0|2003400|
|0200|PROD10131|LENCO UMIDEDECIDO INTIMUS HIPOALERGENICO 16UN.|7896018700536||UN|00|34011900||34||0||
|0200|PROD10148|AGUA DE COCO DUCOCO 1L|7896016608766||UN|00|22011000||22||0||
|0200|PROD10160|AGUA DE COCO DUCOCO 330ML|7896016602757||UN|00|22011000||22||0||
|0200|PROD10161|AGUA DE COCO DUCOCO 200ML|7896016601972||UN|00|22011000||22||0||
|0200|PROD10183|POLVILHO DOCE DONA JULIA 1KG|7896015970086||UN|00|11081900||11||17||
|0200|PROD10184|POLVILHO DOCE PINDUCA 1KG|7896015970062||UN|00|11081900||11||17||
|0200|PROD10188|MILHO PIPOCA PINDUCA 500G|7896015940010||UN|00|11042300||11||17||
|0200|PROD10285|TINTURA MAXTON 3.0 CASTANHO ESCURO|7896013544203||UN|00|33059000||33||0|2002100|
|0200|PROD10320|CREME TRATAMENTO NOVEX 1KG OLEO DE COCO|7896013511656||UN|00|33059000||33||0|2002100|
|0200|PROD10411|MOLHO DE PIMENTA KENKO 150ML|7896007811304||UN|00|21039021||21||0|1703500|
|0200|PROD10417|MOLHO DE PIMENTA KENKO 1L|7896007801305||UN|00|21039029||21||17|2804100|
|0200|PROD10418|SHOYU CEREJA 1L SUAVE|7896007801091||UN|00|21031010||21||17|1703600|
|0200|PROD10437|ABS.INTIMUS GEL SUAVE L16P14|7896007545094||UN|00|96190000||96||0|2004800|
|0200|PROD1045|SHAMPOO ELSEVE 200ML COLORVIVE|7899026459748||UN|00|33051000||33||0|2001700|
|0200|PROD10450|ABS.INTIMUS INTERNO SUPER 8UN.|7896007541874||UN|00|96190000||96||0|2004800|
|0200|PROD10451|ABS.INTIMUS INTERNO MEDIO 8UN.|7896007541867||UN|00|96190000||96||0|2004800|
|0200|PROD10498|ARROZ CAMIL 1KG|7896006711117||UN|00|10063029||10||7||
|0200|PROD10515|CAFE 3 CORACOES 500G EXT.FORTE VACU|7896045102396||UN|00|09012100||09||0|1709604|
|0200|PROD10516|CAFE 3 CORACOES 250G EX.FORTE VACUO|7896005801819||UN|00|09012100||09||0|1709604|
|0200|PROD10517|CAFE 3 CORACOES 500G EXTRA F.ALMOFADA|7896005801529||UN|00|09012100||09||0|1709604|
|0200|PROD10521|CAFE FORT 500G ALMOFADA|7896005800546||UN|00|09012100||09||0|1709604|
|0200|PROD10523|CAFE 3 CORACOES 500G TRAD.VACUO|7896045102440||UN|00|09012100||09||0|1709604|
|0200|PROD10532|SUCO DAFRUTA 500ML UVA|7896005400081||UN|00|22021000||22||0|1711000|
|0200|PROD10538|MACARRAO DONA BENTA 500G NINHO|7896005286609||UN|00|19023000||19||0|1704700|
|0200|PROD10577|SABONETE LIQ.FEM. TOPZ 200ML SUAVE|7896004818412||UN|00|34011190||34||0|2003400|
|0200|PROD10582|HASTES FLEX.TOPZ 150UN.POTE|7896004800851||UN|00|56012190||56||0|2005100|
|0200|PROD10588|AGUA DE COCO SOCOCO 1L|7896004401409||UN|00|22011000||22||0||
|0200|PROD10597|COCO RALADO SOCOCO 100G FLOCOS PURO|7896004400341||UN|00|08011100||08||17||
|0200|PROD10665|BISCOITO MARILAN 350G MAIZENA|7896003737325||UN|00|19053100||19||0|1705300|
|0200|PROD10666|BISCOITO MARILAN 350G LEITE|7896003738582||UN|00|19053100||19||0|1705300|
|0200|PROD10714|PAO PULMAN INTEGRAL 12 GRAOS 450G|7896002366267||UN|00|19052090||19||0|1705100|
|0200|PROD10724|MASSA RAP 10 PULLMAN 297G|7896002363792||UN|00|19059090||19||0|1703100|
|0200|PROD10737|BOLO ANA MARIA 42G COBERTA CHOCOLATE|7896002362054||UN|00|19059090||19||0|1703100|
|0200|PROD10740|BOLO PULLMAN 250G LARANJA|7896002361033||UN|00|19059090||19||0|1703100|
|0200|PROD10742|BOLO PULLMAN 250G CHOCOLATE|7896002361019||UN|00|19059090||19||0|1703100|
|0200|PROD10745|BOLO PULLMAN 250G FRAPE CALIF.CHOCO|7896002360982||UN|00|19059090||19||0|1703100|
|0200|PROD10747|PAO PULLMAN 480G TRADICIONAL|7896002360326||UN|00|19052090||19||0|1705100|
|0200|PROD10748|BISNAGUITO PULLMAN 300G TRAD.|7896002360234||UN|00|19059090||19||0|1703100|
|0200|PROD10768|ESPONJA BANHO BETTA BANHO UN.|7896001004672||UN|00|68053090||68||0|1100900|
|0205|ESPONJA BANHO BETTANIN SLOW UN.|02012015|11032025||
|0200|PROD10823|CREME PENT.NIELY 250G QUERATINA|7896000712837||UN|00|33059000||33||0|2002100|
|0200|PROD10850|TINTURA COR&TON 5.0 CASTANHO CLARO|7896000705983||UN|00|33059000||33||0|2002100|
|0200|PROD10861|AGUA DE COCO PURO COCO 1L|7896000593672||UN|00|22011000||22||0||
|0200|PROD10868|SUCO CONC. MAGUARY 500ML CAJU|7896000554369||UN|00|22021000||22||0|1711000|
|0200|PROD10880|CHICLE TRIDENT 8G FRESH INTENSE|7895800911150||UN|00|21069050||21||17||
|0200|PROD10890|CHICLE TRIDENT 8G TUTTI FRUTTI|7895800430002||UN|00|21069050||21||17||
|0200|PROD10907|DROPS HALLS 28G MELANCIA|78938854||UN|00|17049020||17||17|2804100|
|0200|PROD10915|CHICLE TRIDENT 8G MENTA|7895800304228||UN|00|21069050||21||17||
|0200|PROD10916|CHICLE TRIDENT 8G HORTELA/MENTA|7895800304211||UN|00|21069050||21||17||
|0200|PROD10919|DROPS HALLS 28G MENTOL|78938823||UN|00|17049020||17||17|2804100|
|0200|PROD10921|CHICLE TRIDENT 8G MORANGO|7895800201503||UN|00|21069050||21||17||
|0200|PROD10941|HAVAIANA BRASIL PRETO 43/44|7895265700375||UN|00|64022000||64||17||
|0200|PROD10942|HAVAIANA BRASIL PRETO 41/42|7895265700368||UN|00|64022000||64||17||
|0200|PROD10943|HAVAIANA BRASIL PRETO 39/40|7895265700351||UN|00|64022000||64||17||
|0200|PROD10944|HAVAIANA BRASIL PRETO 37/38|7895265700344||UN|00|64022000||64||17||
|0200|PROD11109|HAVAIANA BRASIL BRANCO 39/40|7895265145312||UN|00|64022000||64||17||
|0200|PROD11110|HAVAIANA BRASIL BRANCO 37/38|7895265145305||UN|00|64022000||64||17||
|0200|PROD11218|MARGARINA DORIANA 500G C/SAL|7894904571956||UN|00|15179090||15||0|1702702|
|0200|PROD11303|REFRIG COCA COLA 2L ZERO|7894900701517||UN|00|22021000||22||0|1711000|
|0200|PROD11308|SUCO KAPO 200ML UVA|7894900593709||UN|00|22021000||22||0|1711000|
|0200|PROD11309|SUCO KAPO 200ML MORANGO|7894900583700||UN|00|22021000||22||0|1711000|
|0200|PROD11310|SUCO KAPO 200ML MARACUJA|7894900573701||UN|00|22021000||22||0|1711000|
|0200|PROD11311|SUCO KAPO 200ML LARANJA|7894900563702||UN|00|22021000||22||0|1711000|
|0200|PROD11333|ISOTONICO POWERADE 500ML MOUNTAIN B|7894900504002||UN|00|22021000||22||0|1711000|
|0200|PROD11334|ISOTONICO POWERADE 500ML LARANJA|7894900503029||UN|00|22021000||22||0|1711000|
|0200|PROD11335|ISOTONICO POWERADE 500ML TANGERINA|7894900502046||UN|00|22021000||22||0|1711000|
|0200|PROD11336|ISOTONICO POWERADE 500ML UVA|7894900501001||UN|00|22021000||22||0|1711000|
|0200|PROD11337|ISOTONICO POWERADE 500ML LIMAO|7894900500035||UN|00|22021000||22||0|1711000|
|0200|PROD11352|SCHWEPPES 1,5L CITRUS|7894900180541||UN|00|22021000||22||0|1711000|
|0200|PROD11353|SCHWEPPES 350ML CITRUS|7894900180503||UN|00|22021000||22||0|1711000|
|0200|PROD11354|SCHWEPPES 350ML TONICA|7894900300017||UN|00|22021000||22||0|1711000|
|0200|PROD11370|REFRIGERANTE SPRITE LATA 350ML|7894900681017||UN|00|22021000||22||0|1711000|
|0200|PROD11372|REFRIG FANTA 2L UVA|7894900051513||UN|00|22021000||22||0|1711000|
|0200|PROD11374|REFRIGERATANTE FANTA UVA 350ML|7894900050011||UN|00|22021000||22||0|1711000|
|0200|PROD11377|REFRIG FANTA 600ML LARANJA|7894900031607||UN|00|22021000||22||0|1711000|
|0200|PROD11380|REFRIG FANTA 2L LARANJA|7894900031515||UN|00|22021000||22||0|1711000|
|0200|PROD11382|REFRIGERANTE FANTA 350ML|7894900030013||UN|00|22021000||22||0|1711000|
|0200|PROD11384|REFRIG COCA COLA 3L|7894900027037||UN|00|22021000||22||0|1711000|
|0200|PROD11385|COCA COLA 600ML|7894900011609||UN|00|22021000||22||0|1711000|
|0200|PROD11386|REFRIG COCA COLA 2,5L|7894900027020||UN|00|22021000||22||0|1711000|
|0200|PROD11387|REFRIG COCA COLA 2L|7894900027013||UN|00|22021000||22||0|1711000|
|0200|PROD11389|REFRIGERANTE COCA COLA LATA 350ML|7894900010015||UN|00|22021000||22||0|1711000|
|0200|PROD11410|INSETICIDA BAYGON 360ML EUCALIPTO|7894650004227||UN|00|38089119||38||17|2804300|
|0200|PROD11412|INSETICIDA RAID 420ML MULTI BASE AGUA|7894650014134||UN|00|38089119||38||17|2804300|
|0200|PROD11414|INSETICIDA RAID 420ML EUCALIPTO|7894650003848||UN|00|38089119||38||17|2804300|
|0200|PROD11416|INSETICIDA BAYGON 360ML ACAO TOTAL|7894650003787||UN|00|38089119||38||17|2804300|
|0200|PROD11489|BEBIDA LACTEA TODDYNHO 200ML|7894321722016||UN|00|04039000||04||0|1702100|
|0200|PROD11495|ACHOCOLATADO TODDY 370G ORIGINAL|7892840819507||UN|00|18069000||18||0|1700602|
|0200|PROD11496|ACHOCOLATADO TODDY 200G|7894321711171||PT|00|18069000||18||0|1700602|
|0200|PROD11519|ACHOCOLATADO TODDY 700G SACHE|7894321220529||UN|00|18069000||18||0|1700602|
|0200|PROD11555|MAIONESE HELLMANNS 500G|7894000050034||UN|00|21039011||21||17|1703900|
|0200|PROD11556|MAIONESE HELLMANNS 250G|7894000050027||UN|00|21039011||21||17|1703900|
|0200|PROD11564|MAIONESE HELLMANNS 200G SACHE|7894000030470||UN|00|21039011||21||17|1703900|
|0200|PROD11660|ARROZ TIO JOAO T.1 5KG|7893500020158||UN|00|10063029||10||7||
|0200|PROD11661|ARROZ TIO JOAO T.1 1KG|7893500020110||UN|00|10063029||10||7||
|0200|PROD11683|FIXADOR CABELOS KARINA 400ML E.FORT|7893300521169||UN|00|33053000||33||0|2001900|
|0200|PROD11706|LASANHA SADIA 600G PRES.QUEIJO|7891515475697||UN|00|19022000||19||0|1704802|
|0200|PROD11721|FILEZINHO FRANGO SADIA 1K PACOTE|7893000516083||UN|00|02071422||02||0|1708700|
|0200|PROD11723|LASANHA SADIA 600G 4 QUEIJOS|7891515475680||UN|00|19022000||19||0|1704802|
|0200|PROD11724|MEIO ASA SADIA 1KG PCT|7893000488953||PC|00|02071413||02||0|1708700|
|0200|PROD11726|FRANGO PASSARINHO SADIA 1KG TEMP.|7893000488601||UN|00|02071422||02||0|1708700|
|0200|PROD11727|FRANGO PASSARINHO SADIA 1KG|7893000488526||UN|00|02071422||02||0|1708700|
|0200|PROD11730|FILE PEITO SADIA 1KG BANDEJA|7893000482401||UN|00|02071422||02||0|1708700|
|0200|PROD11732|LASANHA SADIA 600G BOLONHESA|7891515475703||UN|00|19022000||19||0|1704802|
|0200|PROD11735|MOELA DE FRANGO SADIA 1KG|7893000437104||BD|00|02071432||02||7||
|0200|PROD11736|CORACAO FRANGO SADIA 1KG|7893000437029||BD|00|02071422||02||0|1708700|
|0200|PROD11739|SOBRECOXA FRANGO SADIA 1KG BDJ|7893000436725||UN|00|02071422||02||0|1708700|
|0200|PROD11742|MARGARINA QUALY 500G COM SAL|7893000394209||UN|00|15171000||15||0|1702600|
|0200|PROD11743|MARGARINA QUALY 250G|7893000394117||UN|00|15171000||15||0|1702600|
|0200|PROD11746|MORTADELA SADIA 1KG C/TOUC|7893000340107||UN|00|16010000||16||0|1707700|
|0200|PROD11750|SALSICHAS HOT DOG SADIA 500G|7893000135529||UN|00|16010000||16||0|1707700|
|0200|PROD11763|MARGARINA QUALY 1KG|7893000079298||UN|00|15171000||15||0|1702701|
|0200|PROD11775|ESCONDIDINHO SADIA 600G CARNE MOIDA|7893000052888||UN|00|19022000||19||0|1704802|
|0200|PROD11796|FILE PEITO SADIA 1KG PACOTE|7893000005945||UN|00|02071422||02||0|1708700|
|0200|PROD11818|H2O 500ML LIMAO|7892840812423||UN|00|22021000||22||0|1711000|
|0200|PROD11820|GATORADE 500ML MORANGO/MARACUJA|7892840808174||UN|00|22021000||22||0|1711000|
|0200|PROD11823|GATORADE 500ML TANGERINA|7892840808044||UN|00|22021000||22||0|1711000|
|0200|PROD11824|GATORADE 500ML LIMAO|7892840808037||UN|00|22021000||22||0|1711000|
|0200|PROD11825|GATORADE 500ML LARANJA|7892840808020||UN|00|22021000||22||0|1711000|
|0200|PROD11963|FARINHA DE TRIGO ROSA BRANCA 1KG|7892020200095||UN|00|11010010||11||0|1704400|
|0200|PROD12048|CERVEJA BUDWEISER 330ML|7891991014762||UN|00|22030000||22||0|0302100|
|0200|PROD12062|REFRIG.GUARANA ANTARCTICA 2L|7891991001342||UN|00|22021000||22||0|1711000|
