|0000|019|0|01112025|30112025|SUPERMERCADO FRUTILÂNDIA LTDA|04792962000181||MS|283206993|5007901|||A|1|
|0001|0|
|0005|SUPERMERCADO FRUTILÂNDIA LTDA|79170000|RUA THOMAS CACERES|370|SÃO BENTO|SÃO BENTO|6732722600||frutilandia_ms@hotmail.com|
|0100|JAIR PERIN|56425651091|006252O8|||AVENIDA MATO GROSSO|2100||JARDIM DOS ESTADOS|6730265060|6730265060|perin@perincontabil.com.br|5002704|
|0150|CLI1050|GLOBAL PRODUTOS AGOPECUARIOS LTDA|1058|05970600000104||283298502|5007901||DORVALINO DOS SANTOS|2526|CEP: 79.170-000|PE DE CEDRO|
|0150|FORN72|CEREALISTA SILVA E CAMPOS LTDA|1058|04457788000110||283182474|5002704||ANTONIO RAHE|S/N|CEP: 79.033-580|MATA DO JACINTO|
|0150|FORN75|ELIO PEREZ GARCIA ME|1058|04658030000140||283493011|5002704||ANTONIO RAHE|680|CEP: 79.033-580|MATA DO JACINTO|
|0190|BD|BALDE|
|0190|CT|CENTO|
|0190|KG|KILOGRAMA|
|0190|LA|LATA|
|0190|LT|LITRO|
|0190|PC|PACOTE|
|0190|PR|PAR|
|0190|PT|POTE|
|0190|PÇ|PEÇA|
|0190|UN|UNIDADE|
|0200|PROD10148|AGUA DE COCO DUCOCO 1L|7896016608766||UN|00|22011000||22||0||
|0200|PROD10163|LEITE DE COCO DUCOCO 200ML|7896016601408||UN|00|20098990||20||17|1701000|
|0200|PROD10255|CREME TRATAMENTO NOVEX 1KG OLEO ABACATE|7896013552499||UN|00|33059000||33||0|2002100|
|0200|PROD10272|TINTURA MAXTON 1.0 PRETO|7896013544517||UN|00|33059000||33||0|2002100|
|0200|PROD10301|CREME TRATAMENTO NOVEX 1KG BELEZA PURA|7896013540717||UN|00|33059000||33||0|2002100|
|0200|PROD10450|ABS.INTIMUS INTERNO SUPER 8UN.|7896007541874||UN|00|96190000||96||0|2004800|
|0200|PROD10452|ABS.INTIMUS INTERNO MINI 8UN.|7896007541850||UN|00|96190000||96||0|2004800|
|0200|PROD10577|SABONETE LIQ.FEM. TOPZ 200ML SUAVE|7896004818412||UN|00|34011190||34||0|2003400|
|0200|PROD10680|BISCOITO MARILAN AMANTEIGADO 280G CHOCOLATE|7896003738940||UN|00|19053100||19||0|1705300|
|0200|PROD10709|WAFER MARILAN 80G CHOCOLATE|7896003737516||UN|00|19053200||19||0|1705700|
|0200|PROD10714|PAO PULLMAN INTEGRAL 12 GRAOS 450G|7896002366267||UN|00|19052090||19||0|1705100|
|0200|PROD10721|MASSA RAP 10 PULLMAN 297G FIT|7896002364546||UN|00|19059090||19||0|1703100|
|0200|PROD10724|MASSA RAP 10 PULLMAN 297G|7896002363792||UN|00|19059090||19||0|1703100|
|0200|PROD10736|BOLO PULLMAN 250G GOTAS CHOCOLATE|7896002362146||UN|00|19059090||19||0|1703100|
|0200|PROD10737|BOLO ANA MARIA 42G COBERTA CHOCOLATE|7896002362054||UN|00|19059090||19||0|1703100|
|0200|PROD10742|BOLO PULLMAN 250G CHOCOLATE|7896002361019||UN|00|19059090||19||0|1703100|
|0200|PROD10745|BOLO PULLMAN 250G FRAPE CALIF.CHOCO|7896002360982||UN|00|19059090||19||0|1703100|
|0200|PROD10747|PAO PULLMAN 480G TRADICIONAL|7896002360326||UN|00|19052090||19||0|1705100|
|0200|PROD10748|BISNAGUITO PULLMAN 300G TRAD.|7896002360234||UN|00|19059090||19||0|1703100|
|0200|PROD10768|ESPONJA BANHO BETTA BANHO UN.|7896001004672||UN|00|68053090||68||0|1100900|
|0200|PROD10851|TINTURA COR&TON 4.0 CASTANHO MEDIO|7896000705976||UN|00|33059000||33||0|2002100|
|0200|PROD10852|TINTURA COR&TON 3.0 CASTANHO ESCURO|7896000705969||UN|00|33059000||33||0|2002100|
|0200|PROD10854|TINTURA COR&TON 1.0 PRETO AZULADO|7896000705945||UN|00|33059000||33||0|2002100|
|0200|PROD10856|TINTURA COR&TON 6.7 CHOCOLATE|7896000705921||UN|00|33059000||33||0|2002100|
|0200|PROD10868|SUCO CONC. MAGUARY 500ML CAJU|7896000554369||UN|00|22021000||22||0|1711000|
|0200|PROD10880|CHICLE TRIDENT 8G FRESH INTENSE|7895800911150||UN|00|21069050||21||17||
|0200|PROD10890|CHICLE TRIDENT 8G TUTTI FRUTTI|7895800430002||UN|00|21069050||21||17||
|0200|PROD10905|CHICLE TRIDENT 8G MELANCIA|7895800309780||UN|00|21069050||21||17||
|0200|PROD10907|DROPS HALLS 28G MELANCIA|78938854||UN|00|17049020||17||17|2804100|
|0200|PROD10915|CHICLE TRIDENT 8G MENTA|7895800304228||UN|00|21069050||21||17||
|0200|PROD10916|CHICLE TRIDENT 8G HORTELA/MENTA|7895800304211||UN|00|21069050||21||17||
|0200|PROD10919|DROPS HALLS 28G MENTOL|78938823||UN|00|17049020||17||17|2804100|
|0200|PROD10921|CHICLE TRIDENT 8G MORANGO|7895800201503||UN|00|21069050||21||17||
|0200|PROD10941|HAVAIANA BRASIL PRETO 43/44|7895265700375||UN|00|64022000||64||17||
|0200|PROD10942|HAVAIANA BRASIL PRETO 41/42|7895265700368||UN|00|64022000||64||17||
|0200|PROD10943|HAVAIANA BRASIL PRETO 39/40|7895265700351||UN|00|64022000||64||17||
|0200|PROD10944|HAVAIANA BRASIL PRETO 37/38|7895265700344||UN|00|64022000||64||17||
|0200|PROD11119|MENTOS 37,5G YOGURT/MORANGO|7895144603087||UN|00|17049020||17||17|2804100|
|0200|PROD11121|MENTOS 38G FRUTAS VERMELHAS|7895144603063||UN|00|17049020||17||17|2804100|
|0200|PROD11218|MARGARINA DORIANA 500G C/SAL|7894904571956||UN|00|15179090||15||0|1702702|
|0200|PROD11267|LINGUICA CALABRESA SEARA 2,5KG|7894904009749||UN|00|16010000||16||0|1707700|
|0200|PROD11296|REFRIGERANTE KUAT 2L|7894900911510||UN|00|22021000||22||0|1711000|
|0200|PROD11301|REFRIG COCA COLA 1,5L ZERO|7894900701753||UN|00|22021000||22||0|1711000|
|0200|PROD11305|REFRIGERANTE COCA COLA ZERO 350ML|7894900700015||UN|00|22021000||22||0|1711000|
|0200|PROD11308|SUCO KAPO 200ML UVA|7894900593709||UN|00|22021000||22||0|1711000|
|0200|PROD11309|SUCO KAPO 200ML MORANGO|7894900583700||UN|00|22021000||22||0|1711000|
|0200|PROD11310|SUCO KAPO 200ML MARACUJA|7894900573701||UN|00|22021000||22||0|1711000|
|0200|PROD11311|SUCO KAPO 200ML LARANJA|7894900563702||UN|00|22021000||22||0|1711000|
|0200|PROD11333|ISOTONICO POWERADE 500ML MOUNTAIN B|7894900504002||UN|00|22021000||22||0|1711000|
|0200|PROD11336|ISOTONICO POWERADE 500ML UVA|7894900501001||UN|00|22021000||22||0|1711000|
|0200|PROD11352|SCHWEPPES 1,5L CITRUS|7894900180541||UN|00|22021000||22||0|1711000|
|0200|PROD11353|SCHWEPPES 350ML CITRUS|7894900180503||UN|00|22021000||22||0|1711000|
|0200|PROD11354|SCHWEPPES 350ML TONICA|7894900300017||UN|00|22021000||22||0|1711000|
|0200|PROD11365|REFRIG FANTA 350ML MARACUJA|7894900091007||UN|00|22021000||22||0|1711000|
|0200|PROD11368|REFRIG SPRITE 2L S/ACUCARES|7894900061512||UN|00|22021000||22||0|1711000|
|0200|PROD11370|REFRIGERANTE SPRITE LATA 350ML|7894900681017||UN|00|22021000||22||0|1711000|
|0200|PROD11372|REFRIG FANTA 2L UVA|7894900051513||UN|00|22021000||22||0|1711000|
|0200|PROD11374|REFRIGERATANTE FANTA UVA 350ML|7894900050011||UN|00|22021000||22||0|1711000|
|0200|PROD11377|REFRIG FANTA 600ML LARANJA|7894900031607||UN|00|22021000||22||0|1711000|
|0200|PROD11380|REFRIG FANTA 2L LARANJA|7894900031515||UN|00|22021000||22||0|1711000|
|0200|PROD11382|REFRIGERANTE FANTA 350ML|7894900030013||UN|00|22021000||22||0|1711000|
|0200|PROD11384|REFRIG COCA COLA 3L|7894900027037||UN|00|22021000||22||0|1711000|
|0200|PROD11385|COCA COLA 600ML|7894900011609||UN|00|22021000||22||0|1711000|
|0200|PROD11386|REFRIG COCA COLA 2,5L|7894900027020||UN|00|22021000||22||0|1711000|
|0200|PROD11387|REFRIG COCA COLA 2L|7894900027013||UN|00|22021000||22||0|1711000|
|0200|PROD11389|REFRIGERANTE COCA COLA LATA 350ML|7894900010015||UN|00|22021000||22||0|1711000|
|0200|PROD11416|INSETICIDA BAYGON 360ML ACAO TOTAL|7894650003787||UN|00|38089119||38||17|2804300|
|0200|PROD11480|SARDINHA COQUEIRO 125G TOMATE|7896009301063||UN|00|16041310||16||0|1708100|
|0200|PROD11489|BEBIDA LACTEA TODDYNHO 200ML|7894321722016||UN|00|04039000||04||0|1702100|
|0200|PROD11494|ACHOCOLATADO PO TODDY 750G|7892840819170||UN|00|18069000||18||0|1700602|
|0200|PROD11546|SUCO ADES 1L LARANJA|7894900087048||UN|00|22021000||22||0|1711000|
|0200|PROD11557|SUCO ADES 1L ABACAXI|7894900087000||UN|00|22021000||22||0|1711000|
|0200|PROD11558|SUCO ADES 1L PESSEGO|7894900087109||UN|00|22021000||22||0|1711000|
|0200|PROD11569|SUCO ADES 1L UVA|7894900087123||UN|00|22021000||22||0|1711000|
|0200|PROD11660|ARROZ TIO JOAO T.1 5KG|7893500020158||UN|00|10063029||10||7||
|0200|PROD11661|ARROZ TIO JOAO T.1 1KG|7893500020110||UN|00|10063029||10||7||
|0200|PROD11706|LASANHA SADIA 600G PRES.QUEIJO|7891515475697||UN|00|19022000||19||0|1704802|
|0200|PROD11723|LASANHA SADIA 600G 4 QUEIJOS|7891515475680||UN|00|19022000||19||0|1704802|
|0200|PROD11727|FRANGO PASSARINHO SADIA 1KG|7893000488526||UN|00|02071422||02||0|1708700|
|0200|PROD11730|FILE PEITO SADIA 1KG BANDEJA|7891515563516||UN|00|02071422||02||0|1708700|
|0200|PROD11732|LASANHA SADIA 600G BOLONHESA|7891515475703||UN|00|19022000||19||0|1704802|
|0200|PROD11735|MOELA DE FRANGO SADIA 1KG|7893000437104||BD|00|02071432||02||7||
|0200|PROD11736|CORACAO FRANGO SADIA 1KG|7893000437029||BD|00|02071422||02||0|1708700|
|0200|PROD11739|SOBRECOXA FRANGO SADIA 1KG BDJ|7893000436725||UN|00|02071422||02||0|1708700|
|0200|PROD11742|MARGARINA QUALY 500G COM SAL|7893000394209||UN|00|15171000||15||0|1702600|
|0200|PROD11745|MARGARINA QUALY 500G S/SAL|7893000383005||UN|00|15171000||15||0|1702600|
|0200|PROD11746|MORTADELA SADIA 1KG C/TOUC|7893000340107||UN|00|16010000||16||0|1707700|
|0200|PROD11750|SALSICHAS HOT DOG SADIA 500G|7893000135529||UN|00|16010000||16||0|1707700|
|0200|PROD11763|MARGARINA QUALY 1KG|7893000079298||UN|00|15171000||15||0|1702701|
|0200|PROD11818|H2O 500ML LIMAO|7892840812423||UN|00|22021000||22||0|1711000|
|0200|PROD11821|GATORADE 500ML MARACUJA|7892840808068||UN|00|22021000||22||0|1711000|
|0200|PROD11822|GATORADE 500ML UVA|7892840808051||UN|00|22021000||22||0|1711000|
|0200|PROD11824|GATORADE 500ML LIMAO|7892840808037||UN|00|22021000||22||0|1711000|
|0200|PROD11825|GATORADE 500ML LARANJA|7892840808020||UN|00|22021000||22||0|1711000|
|0200|PROD11826|GATORADE 500ML FRUTAS CITRICAS|7892840808013||UN|00|22021000||22||0|1711000|
|0200|PROD11946|OLEO DE GIRASSOL SINHA 900ML|7892300030565||UN|00|15121911||15||0|1706900|
|0200|PROD12048|CERVEJA BUDWEISER 330ML|7891991014762||UN|00|22030000||22||0|0302100|
|0200|PROD12060|REFRIG.GUARANA ANTARCTICA 2L ZERO|7891991001373||UN|00|22021000||22||0|1711000|
|0200|PROD12062|REFRIG.GUARANA ANTARCTICA 2L|7891991001342||UN|00|22021000||22||0|1711000|
|0200|PROD12176|ACUCAR UNIAO 1KG DEMERARA|7891910020065||UN|00|17011300||17||0|1709900|
|0200|PROD12279|CREME DENTAL SORRISO 90G DENTES BR.|7891528030142||UN|00|33061000||33||0|2002300|
|0200|PROD12302|CREME DENTAL SORRISO 50G D.BRANCOS|7891528038025||UN|00|33061000||33||0|2002300|
|0200|PROD12355|PETISCOS COPACOL TEMPERADO 1KG|7891527031676||UN|00|02071422||02||0|1708700|
|0200|PROD12373|HAMBURGUER PERDIGAO 56G UN|7891515989408||UN|00|16025000||16||0|1707906|
|0200|PROD12467|MARGARINA CLAYBOM 250G COM SAL|7891515901066||UN|00|15171000||15||0|1702600|
|0200|PROD12468|MARGARINA CLAYBOM 500G COM SAL|7891515901059||UN|00|15171000||15||0|1702600|
|0200|PROD1247|ALGODAO ISABABY 25G HIDROFILO|7898947389981||UN|00|30059090||30||0|1301100|
|0200|PROD12520|MORTADELA PERDIGAO 1KG|7891515408312||UN|00|16010000||16||0|1707700|
|0200|PROD12573|APONTADOR FABER SIMPLES|||UN|00|82141000||82||17|2005400|
|0200|PROD12604|LAPIS GRAF.WINNER N2|7891360477976||UN|00|96091000||96||17||
|0200|PROD12606|LAPIS COR WINNER 12UN.PEQ.|7891360477914||UN|00|96091000||96||17||
|0200|PROD12623|GEL BOZZANO 300G AZUL|7891350034868||UN|00|33059000||33||0|2002100|
|0200|PROD12661|STICK WAFER LOOK 55G MORANGO|7891340303332||UN|00|19053200||19||0|1705700|
|0200|PROD12662|STICK WAFER LOOK 55G CHOCOLATE|7891340303233||UN|00|19053200||19||0|1705700|
|0200|PROD1310|UVA CRIMSON VERMELHA S/SEMENTE 500G|7898699260217||UN|00|08061000||08||7||
|0200|PROD13113|LIMPEZA PERFUMADA UAU 500ML FLORES VERMELHAS|7891242457058||UN|00|34023100||34||0|1100100|
|0200|PROD13120|MULTI USO UAU 500ML FLORES E FOLHAS|7891242451551||UN|00|34023100||34||0|1100100|
|0200|PROD13147|MULTI USO UAU 500ML FLORES FRESCOR|7891242211179||UN|00|34023100||34||0|1100100|
|0200|PROD13159|CERA INGLEZA MAX 750ML INCOLOR|7891242062429||UN|00|34052000||34||17||
