|0000|019|0|01112025|30112025|SUPERMERCADO FRUTILÂNDIA LTDA|04792962000181||MS|283206993|5007901|||A|1|
|0001|0|
|0005|SUPERMERCADO FRUTILÂNDIA LTDA|79170000|RUA THOMAS CACERES|370|SÃO BENTO|SÃO BENTO|6732722600||frutilandia_ms@hotmail.com|
|0100|JAIR PERIN|56425651091|006252O8|||AVENIDA MATO GROSSO|2100||JARDIM DOS ESTADOS|6730265060|6730265060|perin@perincontabil.com.br|5002704|
|0150|CLI1050|GLOBAL PRODUTOS AGOPECUARIOS LTDA|1058|05970600000104||283298502|5007901||DORVALINO DOS SANTOS|2526|CEP: 79.170-000|PE DE CEDRO|
|0150|FORN72|CEREALISTA SILVA E CAMPOS LTDA|1058|04457788000110||283182474|5002704||ANTONIO RAHE|S/N|CEP: 79.033-580|MATA DO JACINTO|
|0150|FORN75|ELIO PEREZ GARCIA ME|1058|04658030000140||283493011|5002704||ANTONIO RAHE|680|CEP: 79.033-580|MATA DO JACINTO|
|0190|BD|BALDE|
|0190|CT|CENTO|
|0190|CX|CAIXA|
|0190|KG|KILOGRAMA|
|0190|KIT|KT|
|0190|LA|LATA|
|0190|LT|LITRO|
|0190|MT|METRO|
|0190|PC|PACOTE|
|0190|PR|PAR|
|0190|PT|POTE|
|0190|PÇ|PEÇA|
|0190|UN|UNIDADE|
|0200|PROD10022|MASSA LASANHA RENATA 500G|7896022200121||UN|00|19021100||19||0|1704900|
|0200|PROD10034|ESPETO MOR DUPLO 85CM UN.|7896020632092||UN|00|73239900||73||17|1005901|
|0200|PROD10036|ESPETO MOR DUPLO 65CM|7896020632078||UN|00|73239900||73||17|1005901|
|0200|PROD10039|ESPETO MOR SIMPLES 85CM|7896020632047||UN|00|73239900||73||17|1005901|
|0200|PROD10040|GRELHA MOR SIMPLES N3 86X38CM|7896020631095||UN|00|73239900||73||17|1005901|
|0200|PROD10041|CHURRASQUEIRA MOR ARAGUAIA C/ACESSORIOS|7896020630074||UN|00|73239900||73||17|1005901|
|0200|PROD10050|TALCO TENYS PE 100G WOMAN|7896020162452||UN|00|33072090||33||0|2002900|
|0200|PROD10051|TALCO TENYS PE 100G ACTION|7896020160076||UN|00|33049100||33||0|2001300|
|0200|PROD10052|TALCO TENYS PE 100G CANFORADO|7896020160069||UN|00|33072090||33||0|2002900|
|0200|PROD10053|TALCO TENYS PE 100G TRADICIONAL|7896020160052||UN|00|33049100||33||0|2001300|
|0200|PROD10090|BOMBOM SONHO VALSA 1KG|7896019602006||UN|00|17049010||17||0|1700100|
|0200|PROD10127|SABONETE TURMA MONICA 75G CAMOMILA|7896018700789||UN|00|34011190||34||0|2003400|
|0200|PROD10130|LENCO UMIDECIDO HUGGIES C/48UN.|7896018703629||UN|00|34011900||34||0||
|0200|PROD10131|LENCO UMIDEDECIDO INTIMUS HIPOALERGENICO 16UN.|7896018700536||UN|00|34011900||34||0||
|0200|PROD10135|COND.TURMA MONICA 200ML SUAVE|7896018700314||UN|00|33059000||33||0|2002100|
|0200|PROD10136|SHAMPOO TURMA MONICA 200ML SUAVE|7896018700307||UN|00|33051000||33||0|2001700|
|0200|PROD10148|AGUA DE COCO DUCOCO 1L|7896016608766||UN|00|22011000||22||0||
|0200|PROD10158|COCO RALADO DUCOCO 1KG|7896016603709||UN|00|08011100||08||17||
|0200|PROD10160|AGUA DE COCO DUCOCO 330ML|7896016602757||UN|00|22011000||22||0||
|0200|PROD10161|AGUA DE COCO DUCOCO 200ML|7896016601972||UN|00|22011000||22||0||
|0200|PROD10163|LEITE DE COCO DUCOCO 200ML|7896016601408||UN|00|20098990||20||17|1701000|
|0200|PROD10164|COCO RALADO DUCOCO 100G|7896016601217||UN|00|08011100||08||17||
|0200|PROD10173|COCO FLOCOS DUCOCO 100G|7896016600111||UN|00|08011100||08||17||
|0200|PROD10183|POLVILHO DOCE DONA JULIA 1KG|7896015970086||UN|00|11081900||11||17||
|0200|PROD10184|POLVILHO DOCE PINDUCA 1KG|7896015970062||UN|00|11081900||11||17||
|0200|PROD10186|TRIGO PARA QUIBE PINDUCA 500G|7896015960803||UN|00|11042900||11||17||
|0200|PROD10196|FAROFA PINDUCA 250G BACON|7896015911744||UN|00|19019090||19||0|1704600|
|0200|PROD10197|FAROFA PINDUCA 250G SUAVE|7896015910709||UN|00|19019090||19||0|1704600|
|0200|PROD10199|FAROFA PINDUCA 500G/400G MANDIOCA|7896015911577||UN|00|19019090||19||0|1704600|
|0200|PROD10201|FARINHA MANDIOCA PINDUCA 1KG TORRADA|7896015910006||UN|00|11062000||11||17||
|0200|PROD10255|CREME TRATAMENTO NOVEX 1KG OLEO ABACATE|7896013552499||UN|00|33059000||33||0|2002100|
|0200|PROD10272|TINTURA MAXTON 1.0 PRETO|7896013544517||UN|00|33059000||33||0|2002100|
|0200|PROD10276|TINTURA MAXTON 3.66 ACAJU PURPURA|7896013544395||UN|00|33059000||33||0|2002100|
|0200|PROD10281|TINTURA MAXTON 7.0 LOURO NATURAL|7896013544289||UN|00|33059000||33||0|2002100|
|0200|PROD10284|TINTURA MAXTON 5.0 CASTANHO CLARO|7896013544210||UN|00|33059000||33||0|2002100|
|0200|PROD10285|TINTURA MAXTON 3.0 CASTANHO ESCURO|7896013544203||UN|00|33059000||33||0|2002100|
|0200|PROD10286|TINTURA MAXTON 1.7 PRETO AZULADO|7896013544197||UN|00|33059000||33||0|2002100|
|0200|PROD10289|TINTURA MAXTON 4.0 CASTANHO NATURAL|7896013544159||UN|00|33059000||33||0|2002100|
|0200|PROD10290|TINTURA MAXTON 4.66 VERMELHO BORGON|7896013544142||UN|00|33059000||33||0|2002100|
|0200|PROD10294|TINTURA MAXTON 2.0 PRETO NATURAL|7896013544098||UN|00|33059000||33||0|2002100|
|0200|PROD10301|CREME TRATAMENTO NOVEX 1KG BELEZA PURA|7896013540717||UN|00|33059000||33||0|2002100|
|0200|PROD10306|CREME TRATAMENTO NOVEX 1KG REPOSITOR MASSAS|7896013539148||UN|00|33059000||33||0|2002100|
|0200|PROD10330|ALISANTE HAIR LIFE LISO NATURAL|7896013501824||UN|00|33052000||33||0|2001800|
|0200|PROD10378|LAMINA FIAT LUX C/5UN.|7896007988310||UN|00|82122010||82||0|2006400|
|0200|PROD10384|FOSFORO PINHEIRO 10CAIXAS 40UN.|7896007912124||CT|00|36050000||36||17||
|0200|PROD10411|MOLHO DE PIMENTA KENKO 150ML|7896007811304||UN|00|21039021||21||0|1703500|
|0200|PROD10412|MOLHO DE PIMENTA KENKO 150ML EXTRA|7896007811298||UN|00|21039021||21||0|1703500|
|0200|PROD10415|SHOYU SAKURA 150ML|7896007811007||UN|00|21031010||21||0|1703600|
|0200|PROD10418|SHOYU CEREJA 1L SUAVE|7896007801091||UN|00|21031010||21||17|1703600|
|0200|PROD10420|SHOYU CEREJA 500ML SUAVE|7896007800094||UN|00|21031010||21||0|1703600|
|0200|PROD10436|ABS.INTIMUS GEL SECA L16P14|7896007545100||UN|00|96190000||96||0|2004800|
|0200|PROD10437|ABS.INTIMUS GEL SUAVE L16P14|7896007545094||UN|00|96190000||96||0|2004800|
|0200|PROD10439|ABSORVENTE INTIMUS GEL C/ABAS SECA 32UN.|7896007544059||UN|00|96190000||96||0|2004800|
|0200|PROD10440|ABSORVENTE INTIMUS GEL C/ABAS SUAVE 32UN.|7896007544042||UN|00|96190000||96||0|2004800|
|0200|PROD10446|ABS.INTIMUS GEL NOTURNO C/ABAS 8UN.SECA|7896007542437||UN|00|96190000||96||0|2004800|
|0200|PROD10450|ABS.INTIMUS INTERNO SUPER 8UN.|7896007541874||UN|00|96190000||96||0|2004800|
|0200|PROD10451|ABS.INTIMUS INTERNO MEDIO 8UN.|7896007541867||UN|00|96190000||96||0|2004800|
|0200|PROD10452|ABS.INTIMUS INTERNO MINI 8UN.|7896007541850||UN|00|96190000||96||0|2004800|
|0200|PROD10459|ABS.INTIMUS GEL NOTURNO C/ABAS 8UN.SUAVE|7896007540662||UN|00|96190000||96||0|2004800|
|0200|PROD10460|ABS.INTIMUS GEL C/ABAS 8UN.SECA|7896007540631||UN|00|96190000||96||0|2004800|
|0200|PROD10462|ABS.INTIMUS GEL C/ABAS 8UN.SUAVE|7896007547654||UN|00|96190000||96||0|2004800|
|0200|PROD10498|ARROZ CAMIL 1KG|7896006711117||UN|00|10063029||10||7||
|0200|PROD10506|FILTRO DE PAPEL 3 CORACOES 103|7896005803721||UN|00|48232099||48||0|1401100|
|0200|PROD10507|FILTRO DE PAPEL 3 CORACOES 102|7896005803714||UN|00|48232099||48||0|1401100|
|0200|PROD10511|CAPPUCCINO 3 CORACOES 20G CANELA|7896005802427||PT|00|21011200||21||0|1710700|
|0200|PROD10512|CAPPUCCINO 3 CORACOES 20G BAUNILHA|7896005802403||PT|00|21011200||21||0|1710700|
|0200|PROD10514|CAPPUCCINO 3 CORACOES 20G CLASSIC|7896005802373||UN|00|21011200||21||0|1710700|
|0200|PROD10517|CAFE 3 CORACOES 500G EXTRA F.ALMOFADA|7896005801529||UN|00|09012100||09||0|1709604|
|0200|PROD10518|CAFE 3 CORACOES 250G EXTRA FORTE|7896005801512||UN|00|09012100||09||0|1709604|
|0200|PROD10521|CAFE FORT 500G ALMOFADA|7896005800546||UN|00|09012100||09||0|1709604|
|0200|PROD10523|CAFE 3 CORACOES 500G TRAD.VACUO|7896045102440||UN|00|09012100||09||0|1709604|
|0200|PROD10525|CAFE 3 CORACOES 500G TRAD.ALMOFADA|7896005800010||UN|00|09012100||09||0|1709604|
|0200|PROD10532|SUCO DAFRUTA 500ML UVA|7896005400081||UN|00|22021000||22||0|1711000|
|0200|PROD10536|SUCO DAFRUTA 500ML CAJU|7896005400029||UN|00|22021000||22||0|1711000|
|0200|PROD10538|MACARRAO DONA BENTA 500G NINHO|7896005286609||UN|00|19023000||19||0|1704700|
|0200|PROD10547|FERMENTO PO DONA BENTA 100G|7896005279489||UN|00|21023000||21||17|2804100|
|0200|PROD10565|FERMENTO BIOLOGICO FERMIX 10G|7896005271964||UN|00|21023000||21||17|2804100|
|0200|PROD10567|MASSA LASANHA PETYBON 200GR|7896005271377||UN|00|19021900||19||0|1704903|
|0200|PROD10577|SABONETE LIQ.FEM. TOPZ 200ML SUAVE|7896004818412||UN|00|34011190||34||0|2003400|
|0200|PROD10579|HASTES FLEXIVEIS TOPZ 75UN.|7896004814162||UN|00|56012190||56||0|2005100|
|0200|PROD10581|ALGODAO TOPZ 25G CAIXA|7891800668209||UN|00|30059090||30||0|1301100|
|0200|PROD10582|HASTES FLEX.TOPZ 150UN.POTE|7896004800851||UN|00|56012190||56||0|2005100|
|0200|PROD10584|AGUA DE COCO SOCOCO 330ML|7896004401744||UN|00|22011000||22||0||
|0200|PROD10588|AGUA DE COCO SOCOCO 1L|7896004401409||UN|00|22011000||22||0||
|0200|PROD10596|AGUA DE COCO SOCOCO 200ML|7896004400358||UN|00|22011000||22||0||
|0200|PROD10597|COCO FLOCOS SOCOCO 100G PURO|7896004400341||UN|00|08011100||08||17||
|0200|PROD10598|COCO FLOCOS SOCOCO 100G SWEET FLOCOS|7896004400723||UN|00|08011100||08||17||
|0200|PROD10601|LEITE DE COCO SOCOCO 200ML|7896004400075||UN|00|20098990||20||0|1701000|
|0200|PROD10602|COCO RALADO SOCOCO 50G|7896004400020||UN|00|08011100||08||17||
|0200|PROD10603|COCO RALADO SOCOCO 100G|7896004400013||UN|00|08011100||08||17||
|0200|PROD10635|BIS.PITSTOP MARILAN 137G ORIGINAL|7896003739404||UN|00|19053100||19||0|1705300|
|0200|PROD10649|ROSQUINHA MARILAN 300G COCO|7896003738483||UN|00|19053100||19||0|1705300|
|0200|PROD10665|BISCOITO MARILAN 350G MAIZENA|7896003737325||UN|00|19053100||19||0|1705300|
|0200|PROD10666|BISCOITO MARILAN 350G LEITE|7896003738582||UN|00|19053100||19||0|1705300|
|0200|PROD10680|BISCOITO MARILAN AMANTEIGADO 280G CHOCOLATE|7896003738940||UN|00|19053100||19||0|1705300|
|0200|PROD10690|BISC.MARILAN MAGIC TOAST 110G ORIGINAL|7896003739336||UN|00|19054000||19||0|1705900|
|0200|PROD10709|WAFER MARILAN 80G CHOCOLATE|7896003737516||UN|00|19053200||19||0|1705700|
|0200|PROD10714|PAO PULLMAN INTEGRAL 12 GRAOS 450G|7896002366267||UN|00|19052090||19||0|1705100|
|0200|PROD10721|MASSA RAP 10 PULLMAN 297G FIT|7896002364546||UN|00|19059090||19||0|1703100|
|0200|PROD10724|MASSA RAP 10 PULLMAN 297G|7896002363792||UN|00|19059090||19||0|1703100|
|0200|PROD10736|BOLO PULLMAN 250G GOTAS CHOCOLATE|7896002362146||UN|00|19059090||19||0|1703100|
|0200|PROD10737|BOLO ANA MARIA 42G COBERTA CHOCOLATE|7896002362054||UN|00|19059090||19||0|1703100|
|0200|PROD10740|BOLO PULLMAN 250G LARANJA|7896002361033||UN|00|19059090||19||0|1703100|
|0200|PROD10742|BOLO PULLMAN 250G CHOCOLATE|7896002361019||UN|00|19059090||19||0|1703100|
|0200|PROD10745|BOLO PULLMAN 250G FRAPE CALIF.CHOCO|7896002360982||UN|00|19059090||19||0|1703100|
|0200|PROD10747|PAO PULLMAN 480G TRADICIONAL|7896002360326||UN|00|19052090||19||0|1705100|
|0200|PROD10748|BISNAGUITO PULLMAN 300G TRAD.|7896002360234||UN|00|19059090||19||0|1703100|
|0200|PROD10756|CACHACA PIRASSUNUNGA 51 965ML|7896002100014||UN|00|22084000||22||0|0200400|
|0200|PROD10761|VASSOURA NOVICA BETANIN|7896001016828||UN|00|96039000||96||17||
|0200|PROD10768|ESPONJA BANHO BETTA BANHO UN.|7896001004672||UN|00|68053090||68||0|1100900|
|0200|PROD10773|ESCOVA CONDOR BETTA JEANS|7896001001152||UN|00|96031000||96||17||
|0200|PROD10790|TINTURA COR&TON 6.1 LOURO ES.ACINZE|7896000716712||UN|00|33059000||33||0|2002100|
|0200|PROD10791|TINTURA COR&TON 4.3|7896000716675||UN|00|33059000||33||0|2002100|
|0200|PROD10840|TINTURA COR&TON 6.66 VERMELHO CARMIM|7896000706133||UN|00|33059000||33||0|2002100|
